Year,Month,Day,Day of Year,Anomaly,Temperature,Month_Name
1881,11,14,318,-0.953,7.637,November
1881,11,15,319,-0.978,7.612,November
1881,11,16,320,-1.029,7.561,November
1881,11,17,321,-1.006,7.584,November
1881,11,18,322,-1.143,7.447,November
1881,11,19,323,-1.31,7.279999999999999,November
1881,11,20,324,-1.377,7.213,November
1881,11,21,325,-1.261,7.329,November
1881,11,22,326,-1.206,7.384,November
1881,11,23,327,-1.132,7.458,November
1881,11,24,328,-0.972,7.618,November
1881,11,25,329,-0.87,7.72,November
1881,11,26,330,-0.603,7.987,November
1881,11,27,331,-0.502,8.088,November
1881,11,28,332,-0.543,8.047,November
1881,11,29,333,-0.326,8.264,November
1881,11,30,334,-0.467,8.123,November
1881,12,1,335,-0.56,8.03,December
1881,12,2,336,-0.517,8.073,December
1881,12,3,337,-0.448,8.142,December
1881,12,4,338,-0.625,7.965,December
1881,12,5,339,-0.379,8.211,December
1881,12,6,340,-0.235,8.355,December
1881,12,7,341,-0.349,8.241,December
1881,12,8,342,-0.646,7.944,December
1881,12,9,343,-0.779,7.811,December
1881,12,10,344,-0.876,7.7139999999999995,December
1881,12,11,345,-0.945,7.645,December
1881,12,12,346,-0.799,7.7909999999999995,December
1881,12,13,347,-0.718,7.872,December
1881,12,14,348,-0.714,7.8759999999999994,December
1881,12,15,349,-0.766,7.824,December
1881,12,16,350,-0.612,7.978,December
1881,12,17,351,-0.379,8.211,December
1881,12,18,352,-0.174,8.416,December
1881,12,19,353,-0.143,8.447,December
1881,12,20,354,-0.142,8.448,December
1881,12,21,355,-0.261,8.329,December
1881,12,22,356,-0.386,8.204,December
1881,12,23,357,-0.203,8.387,December
1881,12,24,358,-0.151,8.439,December
1881,12,25,359,-0.182,8.408,December
1881,12,26,360,-0.061,8.529,December
1881,12,27,361,0.154,8.744,December
1881,12,28,362,0.416,9.006,December
1881,12,29,363,0.232,8.822,December
1881,12,30,364,-0.015,8.575,December
1881,12,31,365,0.013,8.603,December
1882,1,1,1,0.02,8.61,January
1882,1,2,2,-0.043,8.547,January
1882,1,3,3,0.124,8.714,January
1882,1,4,4,0.268,8.858,January
1882,1,5,5,0.408,8.998,January
1882,1,6,6,0.606,9.196,January
1882,1,7,7,0.735,9.325,January
1882,1,8,8,0.699,9.289,January
1882,1,9,9,0.661,9.251,January
1882,1,10,10,0.585,9.175,January
1882,1,11,11,0.498,9.088,January
1882,1,12,12,0.317,8.907,January
1882,1,13,13,0.237,8.827,January
1882,1,14,14,0.398,8.988,January
1882,1,15,15,0.474,9.064,January
1882,1,16,16,0.204,8.794,January
1882,1,17,17,0.123,8.713,January
1882,1,18,18,0.226,8.816,January
1882,1,19,19,0.315,8.905,January
1882,1,20,20,0.46,9.05,January
1882,1,21,21,0.384,8.974,January
1882,1,22,22,-0.041,8.549,January
1882,1,23,23,-0.069,8.520999999999999,January
1882,1,24,24,0.182,8.772,January
1882,1,25,25,0.389,8.979,January
1882,1,26,26,0.276,8.866,January
1882,1,27,27,0.225,8.815,January
1882,1,28,28,0.073,8.663,January
1882,1,29,29,0.114,8.704,January
1882,1,30,30,0.18,8.77,January
1882,1,31,31,-0.044,8.546,January
1882,2,1,32,-0.071,8.519,February
1882,2,2,33,0.115,8.705,February
1882,2,3,34,0.118,8.708,February
1882,2,4,35,0.207,8.797,February
1882,2,5,36,0.258,8.847999999999999,February
1882,2,6,37,0.078,8.668,February
1882,2,7,38,0.082,8.672,February
1882,2,8,39,-0.064,8.526,February
1882,2,9,40,-0.175,8.415,February
1882,2,10,41,0.054,8.644,February
1882,2,11,42,0.214,8.804,February
1882,2,12,43,0.281,8.871,February
1882,2,13,44,0.356,8.946,February
1882,2,14,45,0.328,8.918,February
1882,2,15,46,0.243,8.833,February
1882,2,16,47,-0.157,8.433,February
1882,2,17,48,-0.353,8.237,February
1882,2,18,49,-0.439,8.151,February
1882,2,19,50,-0.278,8.312,February
1882,2,20,51,-0.152,8.438,February
1882,2,21,52,-0.062,8.528,February
1882,2,22,53,-0.218,8.372,February
1882,2,23,54,-0.137,8.453,February
1882,2,24,55,0.134,8.724,February
1882,2,25,56,0.143,8.733,February
1882,2,26,57,0.261,8.850999999999999,February
1882,2,27,58,0.383,8.972999999999999,February
1882,2,28,59,0.298,8.888,February
1882,3,1,60,0.326,8.916,March
1882,3,2,61,0.241,8.831,March
1882,3,3,62,0.039,8.629,March
1882,3,4,63,-0.028,8.562,March
1882,3,5,64,-0.234,8.356,March
1882,3,6,65,-0.305,8.285,March
1882,3,7,66,-0.338,8.252,March
1882,3,8,67,-0.308,8.282,March
1882,3,9,68,-0.228,8.362,March
1882,3,10,69,-0.233,8.357,March
1882,3,11,70,0.144,8.734,March
1882,3,12,71,0.341,8.931,March
1882,3,13,72,0.136,8.725999999999999,March
1882,3,14,73,0.051,8.641,March
1882,3,15,74,0.037,8.627,March
1882,3,16,75,-0.067,8.523,March
1882,3,17,76,-0.134,8.456,March
1882,3,18,77,-0.332,8.258,March
1882,3,19,78,-0.608,7.982,March
1882,3,20,79,-0.796,7.794,March
1882,3,21,80,-0.854,7.736,March
1882,3,22,81,-0.672,7.918,March
1882,3,23,82,-0.6,7.99,March
1882,3,24,83,-0.419,8.171,March
1882,3,25,84,-0.433,8.157,March
1882,3,26,85,-0.347,8.243,March
1882,3,27,86,-0.388,8.202,March
1882,3,28,87,-0.572,8.018,March
1882,3,29,88,-0.553,8.036999999999999,March
1882,3,30,89,-0.522,8.068,March
1882,3,31,90,-0.295,8.295,March
1882,4,1,91,-0.14,8.45,April
1882,4,2,92,-0.142,8.448,April
1882,4,3,93,-0.155,8.435,April
1882,4,4,94,-0.311,8.279,April
1882,4,5,95,-0.468,8.122,April
1882,4,6,96,-0.525,8.065,April
1882,4,7,97,-0.614,7.976,April
1882,4,8,98,-0.677,7.913,April
1882,4,9,99,-0.562,8.028,April
1882,4,10,100,-0.695,7.895,April
1882,4,11,101,-0.867,7.723,April
1882,4,12,102,-0.739,7.851,April
1882,4,13,103,-0.775,7.8149999999999995,April
1882,4,14,104,-0.959,7.631,April
1882,4,15,105,-0.725,7.865,April
1882,4,16,106,-0.576,8.014,April
1882,4,17,107,-0.601,7.989,April
1882,4,18,108,-0.518,8.072,April
1882,4,19,109,-0.534,8.056,April
1882,4,20,110,-0.513,8.077,April
1882,4,21,111,-0.407,8.183,April
1882,4,22,112,-0.492,8.097999999999999,April
1882,4,23,113,-0.759,7.8309999999999995,April
1882,4,24,114,-0.703,7.887,April
1882,4,25,115,-0.426,8.164,April
1882,4,26,116,-0.293,8.297,April
1882,4,27,117,-0.284,8.306,April
1882,4,28,118,-0.389,8.201,April
1882,4,29,119,-0.425,8.165,April
1882,4,30,120,-0.372,8.218,April
1882,5,1,121,-0.309,8.281,May
1882,5,2,122,-0.202,8.388,May
1882,5,3,123,-0.115,8.475,May
1882,5,4,124,-0.197,8.393,May
1882,5,5,125,-0.241,8.349,May
1882,5,6,126,-0.302,8.288,May
1882,5,7,127,-0.424,8.166,May
1882,5,8,128,-0.366,8.224,May
1882,5,9,129,-0.451,8.139,May
1882,5,10,130,-0.432,8.158,May
1882,5,11,131,-0.392,8.198,May
1882,5,12,132,-0.36,8.23,May
1882,5,13,133,-0.454,8.136,May
1882,5,14,134,-0.531,8.059,May
1882,5,15,135,-0.649,7.941,May
1882,5,16,136,-0.673,7.917,May
1882,5,17,137,-0.594,7.9959999999999996,May
1882,5,18,138,-0.548,8.042,May
1882,5,19,139,-0.556,8.033999999999999,May
1882,5,20,140,-0.458,8.132,May
1882,5,21,141,-0.54,8.05,May
1882,5,22,142,-0.524,8.065999999999999,May
1882,5,23,143,-0.58,8.01,May
1882,5,24,144,-0.467,8.123,May
1882,5,25,145,-0.437,8.153,May
1882,5,26,146,-0.404,8.186,May
1882,5,27,147,-0.317,8.273,May
1882,5,28,148,-0.255,8.334999999999999,May
1882,5,29,149,-0.198,8.392,May
1882,5,30,150,-0.35,8.24,May
1882,5,31,151,-0.395,8.195,May
1882,6,1,152,-0.562,8.028,June
1882,6,2,153,-0.604,7.986,June
1882,6,3,154,-0.504,8.086,June
1882,6,4,155,-0.52,8.07,June
1882,6,5,156,-0.604,7.986,June
1882,6,6,157,-0.454,8.136,June
1882,6,7,158,-0.302,8.288,June
1882,6,8,159,-0.491,8.099,June
1882,6,9,160,-0.678,7.912,June
1882,6,10,161,-0.664,7.926,June
1882,6,11,162,-0.682,7.9079999999999995,June
1882,6,12,163,-0.579,8.011,June
1882,6,13,164,-0.601,7.989,June
1882,6,14,165,-0.579,8.011,June
1882,6,15,166,-0.521,8.068999999999999,June
1882,6,16,167,-0.546,8.044,June
1882,6,17,168,-0.571,8.019,June
1882,6,18,169,-0.596,7.994,June
1882,6,19,170,-0.74,7.85,June
1882,6,20,171,-0.837,7.753,June
1882,6,21,172,-0.727,7.8629999999999995,June
1882,6,22,173,-0.587,8.003,June
1882,6,23,174,-0.489,8.100999999999999,June
1882,6,24,175,-0.427,8.163,June
1882,6,25,176,-0.41,8.18,June
1882,6,26,177,-0.507,8.083,June
1882,6,27,178,-0.558,8.032,June
1882,6,28,179,-0.618,7.9719999999999995,June
1882,6,29,180,-0.696,7.894,June
1882,6,30,181,-0.67,7.92,June
1882,7,1,182,-0.636,7.954,July
1882,7,2,183,-0.587,8.003,July
1882,7,3,184,-0.476,8.114,July
1882,7,4,185,-0.454,8.136,July
1882,7,5,186,-0.452,8.138,July
1882,7,6,187,-0.447,8.143,July
1882,7,7,188,-0.393,8.197,July
1882,7,8,189,-0.38,8.209999999999999,July
1882,7,9,190,-0.401,8.189,July
1882,7,10,191,-0.487,8.103,July
1882,7,11,192,-0.465,8.125,July
1882,7,12,193,-0.533,8.057,July
1882,7,13,194,-0.568,8.022,July
1882,7,14,195,-0.665,7.925,July
1882,7,15,196,-0.591,7.999,July
1882,7,16,197,-0.442,8.148,July
1882,7,17,198,-0.417,8.173,July
1882,7,18,199,-0.37,8.22,July
1882,7,19,200,-0.353,8.237,July
1882,7,20,201,-0.494,8.096,July
1882,7,21,202,-0.536,8.054,July
1882,7,22,203,-0.636,7.954,July
1882,7,23,204,-0.478,8.112,July
1882,7,24,205,-0.356,8.234,July
1882,7,25,206,-0.355,8.235,July
1882,7,26,207,-0.392,8.198,July
1882,7,27,208,-0.393,8.197,July
1882,7,28,209,-0.647,7.943,July
1882,7,29,210,-0.689,7.901,July
1882,7,30,211,-0.587,8.003,July
1882,7,31,212,-0.429,8.161,July
1882,8,1,213,-0.428,8.161999999999999,August
1882,8,2,214,-0.345,8.245,August
1882,8,3,215,-0.298,8.292,August
1882,8,4,216,-0.27,8.32,August
1882,8,5,217,-0.294,8.296,August
1882,8,6,218,-0.321,8.269,August
1882,8,7,219,-0.296,8.294,August
1882,8,8,220,-0.301,8.289,August
1882,8,9,221,-0.328,8.262,August
1882,8,10,222,-0.354,8.236,August
1882,8,11,223,-0.311,8.279,August
1882,8,12,224,-0.284,8.306,August
1882,8,13,225,-0.31,8.28,August
1882,8,14,226,-0.328,8.262,August
1882,8,15,227,-0.211,8.379,August
1882,8,16,228,-0.208,8.382,August
1882,8,17,229,-0.27,8.32,August
1882,8,18,230,-0.31,8.28,August
1882,8,19,231,-0.254,8.336,August
1882,8,20,232,-0.256,8.334,August
1882,8,21,233,-0.093,8.497,August
1882,8,22,234,-0.094,8.496,August
1882,8,23,235,-0.149,8.441,August
1882,8,24,236,-0.141,8.449,August
1882,8,25,237,-0.004,8.586,August
1882,8,26,238,0.046,8.636,August
1882,8,27,239,-0.03,8.56,August
1882,8,28,240,-0.097,8.493,August
1882,8,29,241,-0.136,8.454,August
1882,8,30,242,-0.19,8.4,August
1882,8,31,243,-0.421,8.169,August
1882,9,1,244,-0.47,8.12,September
1882,9,2,245,-0.453,8.137,September
1882,9,3,246,-0.398,8.192,September
1882,9,4,247,-0.314,8.276,September
1882,9,5,248,-0.245,8.345,September
1882,9,6,249,-0.197,8.393,September
1882,9,7,250,-0.231,8.359,September
1882,9,8,251,-0.266,8.324,September
1882,9,9,252,-0.253,8.337,September
1882,9,10,253,-0.131,8.459,September
1882,9,11,254,-0.165,8.425,September
1882,9,12,255,-0.193,8.397,September
1882,9,13,256,-0.181,8.409,September
1882,9,14,257,-0.392,8.198,September
1882,9,15,258,-0.383,8.207,September
1882,9,16,259,-0.317,8.273,September
1882,9,17,260,-0.33,8.26,September
1882,9,18,261,-0.293,8.297,September
1882,9,19,262,-0.264,8.326,September
1882,9,20,263,-0.38,8.209999999999999,September
1882,9,21,264,-0.485,8.105,September
1882,9,22,265,-0.548,8.042,September
1882,9,23,266,-0.351,8.239,September
1882,9,24,267,-0.328,8.262,September
1882,9,25,268,-0.393,8.197,September
1882,9,26,269,-0.549,8.041,September
1882,9,27,270,-0.604,7.986,September
1882,9,28,271,-0.599,7.991,September
1882,9,29,272,-0.552,8.038,September
1882,9,30,273,-0.401,8.189,September
1882,10,1,274,-0.373,8.217,October
1882,10,2,275,-0.446,8.144,October
1882,10,3,276,-0.548,8.042,October
1882,10,4,277,-0.573,8.017,October
1882,10,5,278,-0.415,8.175,October
1882,10,6,279,-0.464,8.126,October
1882,10,7,280,-0.317,8.273,October
1882,10,8,281,-0.472,8.118,October
1882,10,9,282,-0.462,8.128,October
1882,10,10,283,-0.599,7.991,October
1882,10,11,284,-0.732,7.858,October
1882,10,12,285,-0.814,7.776,October
1882,10,13,286,-0.839,7.7509999999999994,October
1882,10,14,287,-0.972,7.618,October
1882,10,15,288,-1.143,7.447,October
1882,10,16,289,-1.085,7.505,October
1882,10,17,290,-1.026,7.564,October
1882,10,18,291,-0.95,7.64,October
1882,10,19,292,-0.859,7.731,October
1882,10,20,293,-0.908,7.6819999999999995,October
1882,10,21,294,-0.943,7.647,October
1882,10,22,295,-0.854,7.736,October
1882,10,23,296,-0.906,7.684,October
1882,10,24,297,-0.849,7.741,October
1882,10,25,298,-0.905,7.685,October
1882,10,26,299,-0.93,7.66,October
1882,10,27,300,-0.78,7.81,October
1882,10,28,301,-0.749,7.841,October
1882,10,29,302,-0.784,7.806,October
1882,10,30,303,-0.752,7.838,October
1882,10,31,304,-0.757,7.833,October
1882,11,1,305,-0.845,7.745,November
1882,11,2,306,-1.055,7.535,November
1882,11,3,307,-1.107,7.483,November
1882,11,4,308,-1.162,7.428,November
1882,11,5,309,-1.175,7.415,November
1882,11,6,310,-1.156,7.434,November
1882,11,7,311,-1.014,7.576,November
1882,11,8,312,-0.816,7.774,November
1882,11,9,313,-0.701,7.889,November
1882,11,10,314,-0.804,7.786,November
1882,11,11,315,-1.062,7.528,November
1882,11,12,316,-1.147,7.443,November
1882,11,13,317,-1.189,7.401,November
1882,11,14,318,-1.152,7.438,November
1882,11,15,319,-1.044,7.545999999999999,November
1882,11,16,320,-1.037,7.553,November
1882,11,17,321,-0.948,7.6419999999999995,November
1882,11,18,322,-1.13,7.46,November
1882,11,19,323,-1.048,7.542,November
1882,11,20,324,-0.969,7.6209999999999996,November
1882,11,21,325,-0.952,7.638,November
1882,11,22,326,-0.886,7.704,November
1882,11,23,327,-1.028,7.561999999999999,November
1882,11,24,328,-1.051,7.539,November
1882,11,25,329,-1.031,7.559,November
1882,11,26,330,-1.028,7.561999999999999,November
1882,11,27,331,-1.203,7.387,November
1882,11,28,332,-1.497,7.093,November
1882,11,29,333,-1.64,6.95,November
1882,11,30,334,-1.669,6.920999999999999,November
1882,12,1,335,-1.529,7.061,December
1882,12,2,336,-1.534,7.056,December
1882,12,3,337,-1.549,7.041,December
1882,12,4,338,-1.509,7.0809999999999995,December
1882,12,5,339,-1.526,7.064,December
1882,12,6,340,-1.734,6.856,December
1882,12,7,341,-1.87,6.72,December
1882,12,8,342,-1.64,6.95,December
1882,12,9,343,-1.345,7.245,December
1882,12,10,344,-1.373,7.217,December
1882,12,11,345,-1.338,7.252,December
1882,12,12,346,-1.395,7.195,December
1882,12,13,347,-1.553,7.037,December
1882,12,14,348,-1.823,6.7669999999999995,December
1882,12,15,349,-1.748,6.842,December
1882,12,16,350,-1.475,7.115,December
1882,12,17,351,-1.202,7.388,December
1882,12,18,352,-1.079,7.511,December
1882,12,19,353,-1.236,7.354,December
1882,12,20,354,-1.367,7.223,December
1882,12,21,355,-1.257,7.333,December
1882,12,22,356,-1.056,7.534,December
1882,12,23,357,-1.097,7.493,December
1882,12,24,358,-1.061,7.529,December
1882,12,25,359,-0.905,7.685,December
1882,12,26,360,-0.795,7.795,December
1882,12,27,361,-0.883,7.707,December
1882,12,28,362,-0.819,7.771,December
1882,12,29,363,-0.824,7.766,December
1882,12,30,364,-0.961,7.629,December
1882,12,31,365,-1.31,7.279999999999999,December
1883,1,1,1,-1.629,6.961,January
1883,1,2,2,-1.587,7.003,January
1883,1,3,3,-1.535,7.055,January
1883,1,4,4,-1.372,7.218,January
1883,1,5,5,-1.496,7.093999999999999,January
1883,1,6,6,-1.376,7.214,January
1883,1,7,7,-1.365,7.225,January
1883,1,8,8,-1.199,7.391,January
1883,1,9,9,-1.043,7.547,January
1883,1,10,10,-1.143,7.447,January
1883,1,11,11,-1.37,7.22,January
1883,1,12,12,-1.318,7.272,January
1883,1,13,13,-1.141,7.449,January
1883,1,14,14,-1.071,7.519,January
1883,1,15,15,-1.296,7.294,January
1883,1,16,16,-1.33,7.26,January
1883,1,17,17,-1.309,7.281,January
1883,1,18,18,-1.375,7.215,January
1883,1,19,19,-1.466,7.124,January
1883,1,20,20,-1.265,7.325,January
1883,1,21,21,-1.2,7.39,January
1883,1,22,22,-1.096,7.494,January
1883,1,23,23,-1.097,7.493,January
1883,1,24,24,-1.008,7.582,January
1883,1,25,25,-1.026,7.564,January
1883,1,26,26,-0.819,7.771,January
1883,1,27,27,-0.657,7.933,January
1883,1,28,28,-0.651,7.939,January
1883,1,29,29,-0.631,7.959,January
1883,1,30,30,-0.672,7.918,January
1883,1,31,31,-0.931,7.659,January
1883,2,1,32,-1.3,7.29,February
1883,2,2,33,-1.481,7.109,February
1883,2,3,34,-1.616,6.974,February
1883,2,4,35,-1.545,7.045,February
1883,2,5,36,-1.447,7.143,February
1883,2,6,37,-1.266,7.324,February
1883,2,7,38,-1.17,7.42,February
1883,2,8,39,-1.181,7.409,February
1883,2,9,40,-1.327,7.263,February
1883,2,10,41,-1.482,7.108,February
1883,2,11,42,-1.234,7.356,February
1883,2,12,43,-1.185,7.404999999999999,February
1883,2,13,44,-0.954,7.636,February
1883,2,14,45,-1.059,7.531,February
1883,2,15,46,-1.294,7.295999999999999,February
1883,2,16,47,-1.64,6.95,February
1883,2,17,48,-1.738,6.852,February
1883,2,18,49,-1.587,7.003,February
1883,2,19,50,-1.419,7.170999999999999,February
1883,2,20,51,-1.204,7.386,February
1883,2,21,52,-1.007,7.583,February
1883,2,22,53,-1.025,7.5649999999999995,February
1883,2,23,54,-0.793,7.797,February
1883,2,24,55,-0.687,7.903,February
1883,2,25,56,-0.638,7.952,February
1883,2,26,57,-0.647,7.943,February
1883,2,27,58,-0.551,8.039,February
1883,2,28,59,-0.588,8.002,February
1883,3,1,60,-0.598,7.992,March
1883,3,2,61,-0.598,7.992,March
1883,3,3,62,-0.749,7.841,March
1883,3,4,63,-0.957,7.633,March
1883,3,5,64,-0.728,7.862,March
1883,3,6,65,-0.614,7.976,March
1883,3,7,66,-0.603,7.987,March
1883,3,8,67,-0.501,8.089,March
1883,3,9,68,-0.397,8.193,March
1883,3,10,69,-0.314,8.276,March
1883,3,11,70,-0.381,8.209,March
1883,3,12,71,-0.351,8.239,March
1883,3,13,72,-0.333,8.257,March
1883,3,14,73,-0.196,8.394,March
1883,3,15,74,-0.171,8.419,March
1883,3,16,75,-0.245,8.345,March
1883,3,17,76,-0.246,8.344,March
1883,3,18,77,-0.263,8.327,March
1883,3,19,78,-0.382,8.208,March
1883,3,20,79,-0.307,8.283,March
1883,3,21,80,-0.458,8.132,March
1883,3,22,81,-0.398,8.192,March
1883,3,23,82,-0.302,8.288,March
1883,3,24,83,-0.557,8.033,March
1883,3,25,84,-0.498,8.092,March
1883,3,26,85,-0.453,8.137,March
1883,3,27,86,-0.376,8.214,March
1883,3,28,87,-0.345,8.245,March
1883,3,29,88,-0.372,8.218,March
1883,3,30,89,-0.377,8.213,March
1883,3,31,90,-0.324,8.266,March
1883,4,1,91,-0.333,8.257,April
1883,4,2,92,-0.143,8.447,April
1883,4,3,93,-0.168,8.422,April
1883,4,4,94,-0.258,8.332,April
1883,4,5,95,-0.259,8.331,April
1883,4,6,96,-0.312,8.278,April
1883,4,7,97,-0.344,8.246,April
1883,4,8,98,-0.248,8.342,April
1883,4,9,99,-0.246,8.344,April
1883,4,10,100,-0.289,8.301,April
1883,4,11,101,-0.402,8.188,April
1883,4,12,102,-0.51,8.08,April
1883,4,13,103,-0.585,8.004999999999999,April
1883,4,14,104,-0.563,8.027,April
1883,4,15,105,-0.491,8.099,April
1883,4,16,106,-0.517,8.073,April
1883,4,17,107,-0.53,8.06,April
1883,4,18,108,-0.539,8.051,April
1883,4,19,109,-0.314,8.276,April
1883,4,20,110,-0.457,8.133,April
1883,4,21,111,-0.71,7.88,April
1883,4,22,112,-0.706,7.884,April
1883,4,23,113,-0.85,7.74,April
1883,4,24,114,-0.691,7.899,April
1883,4,25,115,-0.689,7.901,April
1883,4,26,116,-0.5,8.09,April
1883,4,27,117,-0.407,8.183,April
1883,4,28,118,-0.525,8.065,April
1883,4,29,119,-0.6,7.99,April
1883,4,30,120,-0.578,8.012,April
1883,5,1,121,-0.55,8.04,May
1883,5,2,122,-0.473,8.116999999999999,May
1883,5,3,123,-0.489,8.100999999999999,May
1883,5,4,124,-0.433,8.157,May
1883,5,5,125,-0.476,8.114,May
1883,5,6,126,-0.284,8.306,May
1883,5,7,127,-0.218,8.372,May
1883,5,8,128,-0.24,8.35,May
1883,5,9,129,-0.29,8.3,May
1883,5,10,130,-0.429,8.161,May
1883,5,11,131,-0.499,8.091,May
1883,5,12,132,-0.414,8.176,May
1883,5,13,133,-0.544,8.046,May
1883,5,14,134,-0.513,8.077,May
1883,5,15,135,-0.232,8.358,May
1883,5,16,136,-0.202,8.388,May
1883,5,17,137,-0.164,8.426,May
1883,5,18,138,-0.206,8.384,May
1883,5,19,139,-0.322,8.268,May
1883,5,20,140,-0.406,8.184,May
1883,5,21,141,-0.585,8.004999999999999,May
1883,5,22,142,-0.629,7.961,May
1883,5,23,143,-0.516,8.074,May
1883,5,24,144,-0.338,8.252,May
1883,5,25,145,-0.329,8.261,May
1883,5,26,146,-0.282,8.308,May
1883,5,27,147,-0.251,8.339,May
1883,5,28,148,-0.299,8.291,May
1883,5,29,149,-0.354,8.236,May
1883,5,30,150,-0.396,8.193999999999999,May
1883,5,31,151,-0.315,8.275,May
1883,6,1,152,-0.18,8.41,June
1883,6,2,153,-0.188,8.402,June
1883,6,3,154,-0.157,8.433,June
1883,6,4,155,-0.175,8.415,June
1883,6,5,156,-0.252,8.338,June
1883,6,6,157,-0.158,8.432,June
1883,6,7,158,-0.126,8.464,June
1883,6,8,159,-0.14,8.45,June
1883,6,9,160,-0.253,8.337,June
1883,6,10,161,-0.364,8.225999999999999,June
1883,6,11,162,-0.233,8.357,June
1883,6,12,163,-0.167,8.423,June
1883,6,13,164,-0.185,8.405,June
1883,6,14,165,-0.162,8.427999999999999,June
1883,6,15,166,0.0,8.59,June
1883,6,16,167,0.024,8.613999999999999,June
1883,6,17,168,0.1,8.69,June
1883,6,18,169,0.145,8.735,June
1883,6,19,170,0.124,8.714,June
1883,6,20,171,-0.03,8.56,June
1883,6,21,172,0.016,8.606,June
1883,6,22,173,0.006,8.596,June
1883,6,23,174,-0.103,8.487,June
1883,6,24,175,-0.173,8.417,June
1883,6,25,176,-0.05,8.54,June
1883,6,26,177,-0.045,8.545,June
1883,6,27,178,-0.036,8.554,June
1883,6,28,179,0.014,8.604,June
1883,6,29,180,0.024,8.613999999999999,June
1883,6,30,181,-0.099,8.491,June
1883,7,1,182,-0.201,8.389,July
1883,7,2,183,-0.071,8.519,July
1883,7,3,184,-0.182,8.408,July
1883,7,4,185,-0.275,8.315,July
1883,7,5,186,-0.228,8.362,July
1883,7,6,187,-0.359,8.231,July
1883,7,7,188,-0.348,8.241999999999999,July
1883,7,8,189,-0.369,8.221,July
1883,7,9,190,-0.226,8.363999999999999,July
1883,7,10,191,-0.365,8.225,July
1883,7,11,192,-0.373,8.217,July
1883,7,12,193,-0.411,8.179,July
1883,7,13,194,-0.442,8.148,July
1883,7,14,195,-0.34,8.25,July
1883,7,15,196,-0.448,8.142,July
1883,7,16,197,-0.435,8.155,July
1883,7,17,198,-0.432,8.158,July
1883,7,18,199,-0.472,8.118,July
1883,7,19,200,-0.551,8.039,July
1883,7,20,201,-0.568,8.022,July
1883,7,21,202,-0.364,8.225999999999999,July
1883,7,22,203,-0.314,8.276,July
1883,7,23,204,-0.358,8.232,July
1883,7,24,205,-0.313,8.277,July
1883,7,25,206,-0.262,8.328,July
1883,7,26,207,-0.324,8.266,July
